Nature du contrat;Code de catégorie;Description de la catégorie;Catégorie;Code UNSPSC;Description du code UNSPSC;Description détaillée du code UNSPSC
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;24131902;Générateur de pains de glace;Générateur de pains de glace/Réfrigération industrielle
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40000000;Système, équipement et composante de chauffage, ventilation et circulation d'air;Système, équipement et composante de chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40100000;Chauffage, ventilation et circulation d'air;Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101600;Circulation d'air - pièces et accessoires;Circulation d'air - pièces et accessoires/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101601;Ventilateur soufflant;Ventilateur soufflant/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101602;Soufflante;Soufflante/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101603;Impulseur;Impulseur/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101604;Ventilateur - circulation d'air;Ventilateur - circulation d'air/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101605;Protège-ventilateurs ou accessoires;Protège-ventilateurs ou accessoires/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101700;Climatisation;Climatisation/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101701;Climatiseur;Climatiseur/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101702;Échangeur de chaleur de climatisation;Échangeur de chaleur de climatisation/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101703;Refroidisseur évaporatif;Refroidisseur évaporatif/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101704;Groupe compresseur-condenseur;Groupe compresseur-condenseur/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101705;Assemblages de détendeur;Assemblages de détendeur/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101706;Volets de conditionneur d'air;Volets de conditionneur d'air/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101707;Accessoires tour de refroidissement;Accessoires tour de refroidissement/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101800;Matériel de chauffage et pièces et accessoires;Matériel de chauffage et pièces et accessoires/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101801;Évacuateur de chaleur;Évacuateur de chaleur/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101802;Échangeur de chaleur;Échangeur de chaleur/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101803;Foyer - chauffage;Foyer - chauffage/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101805;Fournaise;Fournaise/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101806;Thermopompe;Thermopompe/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101807;Système de chauffage solaire;Système de chauffage solaire/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101808;Poêle à chauffage;Poêle à chauffage/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101809;Élément chauffant;Élément chauffant/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101810;Chaufferette électrique;Chaufferette électrique/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101811;Chaufferette à convection;Chaufferette à convection/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101812;Échangeurs en deux parties;Échangeurs en deux parties/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101813;Échangeurs à double tube;Échangeurs à double tube/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101814;Appareils de chauffage tubulaires à ailettes;Appareils de chauffage tubulaires à ailettes/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101815;Thermoplongeurs;Thermoplongeurs/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101816;Échangeurs à la chaudière;Échangeurs à la chaudière/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101817;Échangeurs simples;Échangeurs simples/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101818;Appareils de chauffage d'air industriels;Appareils de chauffage d'air industriels/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101819;Radiateurs indépendants;Radiateurs indépendants/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101820;Échangeurs à deux blocs;Échangeurs à deux blocs/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101821;Bandes chauffantes;Bandes chauffantes/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101822;Appareils de chauffage tubulaires;Appareils de chauffage tubulaires/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101823;Échangeurs de chaleur à deux parcours;Échangeurs de chaleur à deux parcours/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101824;Éléments chauffants à quartz;Éléments chauffants à quartz/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101825;Chauffe-eaux domestiques;Chauffe-eaux domestiques/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101826;Chauffe-eaux commerciaux;Chauffe-eaux commerciaux/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101827;Éléments chauffants en fibres céramique;Éléments chauffants en fibres céramique/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101828;Cartouches chauffantes;Cartouches chauffantes/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101829;Colliers chauffants;Colliers chauffants/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101830;Éléments chauffants;Éléments chauffants/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101831;Appareils de chauffage à induction;Appareils de chauffage à induction/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101832;Portes pour matériel de chauffage;Portes pour matériel de chauffage/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101833;Dispositif d'allumage de chauffage ou de chaudière;Dispositif d'allumage de chauffage ou de chaudière/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101834;Brûleurs;Brûleurs/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40101903;Humidificateur;Humidificateur/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40102000;Chaudières;Chaudières/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40102001;Chaudières multitubulaires de chauffe;Chaudières multitubulaires de chauffe/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40102002;Chaudières à tubes d'eau;Chaudières à tubes d'eau/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40102003;Chaudières électriques;Chaudières électriques/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40102004;Chaudières au gaz naturel;Chaudières au gaz naturel/Chauffage, ventilation et circulation d'air
Approvisionnement;G2;Matériel de climatisation et de réfrigération;G2 - Matériel de climatisation et de réfrigération;40102005;Chaudières au propane;Chaudières au propane/Chauffage, ventilation et circulation d'air
G3 - Armement;;;;;;
Approvisionnement;G3;Armement;G3 - Armement;12130000;Matières explosives;Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131500;Explosifs;Explosifs/Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131501;Dynamite;Dynamite/Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131502;Cartouches explosives;Cartouches explosives/Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131503;Explosifs propulseurs;Explosifs propulseurs/Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131504;Charges explosives;Charges explosives/Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131505;Explosifs plastiques;Explosifs plastiques/Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131506;Explosifs aluminisés;Explosifs aluminisés/Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131507;Explosifs au nitrate d'ammonium;Explosifs au nitrate d'ammonium/Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131508;Explosifs à la nitroglycérine pulvérulente;Explosifs à la nitroglycérine pulvérulente/Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131700;Allumeurs;Allumeurs/Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131701;Capuchons d'explosion;Capuchons d'explosion/Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131702;Détonateurs;Détonateurs/Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131703;Fusées-détonateurs;Fusées-détonateurs/Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131704;Explosifs d'amorçage;Explosifs d'amorçage/Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131705;Amorces;Amorces/Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131708;Boîte à détonateur;Boîte à détonateur/Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131800;Propergols;Propergols/Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131801;Poudres propulsives;Poudres propulsives/Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131802;Propergols solides;Propergols solides/Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131803;Poudres à canon;Poudres à canon/Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131804;Propergols à haut rendement énergétique;Propergols à haut rendement énergétique/Matières explosives
Approvisionnement;G3;Armement;G3 - Armement;12131805;Propergols gélifiés;Propergols gélifiés/Matières explosives
